,station,lon,lat
3562,CYYL,-101.0761,56.8639
3563,CXMD,-98.0839,49.1878
3564,CYNE,-97.8442,53.9583
3565,CWPO,-98.905,49.1911
3566,CYPG,-98.2739,49.9031
3567,CWEQ,-101.2331,52.115
3568,CYBQ,-98.5122,58.7061
3569,CYQD,-101.0911,53.9714
3570,CYTH,-97.8642,55.8011
3571,CWII,-96.5622,50.6952
3572,CYWG,-97.2333,49.9167
3573,CXWN,-97.1296,49.8885
3574,PKWA,167.7317,8.7201
3575,PKMJ,171.3833,7.0833
3576,PKMR,171.3908,7.0864
3577,ADW,-76.867,38.8108
3578,NAK,-76.4891,38.9913
3579,DMH,-76.61,39.28
3580,MTN,-76.4138,39.3257
3581,BWI,-76.6683,39.1754
3582,CGE,-76.0304,38.5393
3583,RSP,-77.468,39.645
3584,CGS,-76.9223,38.9806
3585,CBE,-78.7609,39.6154
3586,ESN,-76.069,38.8042
3587,FME,-76.7594,39.0854
3588,FDK,-77.3743,39.4176
3589,GAI,-77.166,39.1683
3590,HGR,-77.7297,39.7078
3591,2W6,-76.5501,38.3154
3592,2G4,-79.3394,39.5803
3593,OXB,-75.1239,38.3083
3594,NHK,-76.4118,38.286
3595,APG,-76.1688,39.4662
3596,RJD,-75.8663,38.9701
3597,SBY,-75.5103,38.3405
3598,W29,-76.3296,38.9764
3599,NUI,-76.4285,38.146
3600,DMW,-77.0077,39.6083
3601,BVY,-70.9161,42.5841
3602,BOS,-71.0097,42.3606
3603,CQX,-69.9933,41.6875
3604,CEF,-72.5348,42.194
3605,MQE,-71.1142,42.2121
3606,FIT,-71.7558,42.5519
3607,BED,-71.289,42.47
3608,HYA,-70.28,41.67
3609,LWM,-71.1234,42.7172
3610,GHG,-70.6721,42.0982
3611,MVY,-70.615,41.3931
3612,ACK,-70.0603,41.2531
3613,EWB,-70.9583,41.6764
3614,AQW,-73.1702,42.6962
3615,OWD,-71.1733,42.1912
3616,ORE,-72.2886,42.5701
3617,FMH,-70.5215,41.6585
3618,PSF,-73.2892,42.4272
3619,PYM,-70.7288,41.909
3620,PVC,-70.22,42.07
3621,TAN,-71.0211,41.8756
3622,BAF,-72.7161,42.1578
3623,ORH,-71.8757,42.2673
3624,GQPA,-13.0667,20.5167
3625,TRPG,-62.1933,16.7914
3626,VMMC,113.5326,22.1899
3627,GQNI,-7.2667,16.6
3628,GQPP,-17.0333,20.9333
3629,GQNN,-15.948,18.0979
3630,GQNO,-10.3711,22.2636
3631,GQNR,-15.8167,16.5
3632,GQPZ,-12.4836,22.7564
3633,FJDG,72.4111,-7.3133
3634,FIMP,57.6836,-20.4344
3635,FIMR,63.3593,-19.7568
3636,MMAA,-99.754,16.7571
3637,MMAS,-102.2914,21.8533
3638,MMSL,-109.937,22.948
3639,MMCP,-90.5,19.8333
3640,MMUN,-86.8747,21.0458
3641,MMCM,-88.3243,18.5064
3642,MMCT,-88.4462,20.6413
3643,MMCU,-105.9646,28.7029
3644,MMCE,-91.799,18.6537
3645,MMCS,-106.4287,31.6361
3646,MMCN,-109.8331,27.3926
3647,MMCV,-98.9565,23.7033
3648,MMIA,-103.5774,19.277
3649,MMCZ,-86.9256,20.5224
3650,MMCB,-99.2333,18.8922
3651,MMCL,-107.4,24.82
3652,MMLO,-101.4808,20.9935
3653,MMDO,-104.528,24.1242
3654,MMES,-116.5667,31.6667
3655,MMGL,-103.3112,20.5218
3656,MMGM,-110.9252,27.969
3657,MMHO,-111.0505,29.0905
3658,MMBT,-96.2626,15.7753
3659,MMIT,-95.0937,16.4493
3660,MMLP,-110.3625,24.0727
3661,MMLT,-111.3472,26.0167
3662,MMLM,-109.0808,25.6852
3663,MMZO,-104.5586,19.1448
3664,MMMA,-97.5253,25.7699
3665,MMMZ,-106.2661,23.1614
3666,MMMD,-89.6577,20.937
3667,MMML,-115.2416,32.6306
3668,MMMX,-99.0721,19.4363
3669,MMMT,-94.5807,18.1034
3670,MMMV,-101.4333,26.9
3671,MMMY,-100.1069,25.7785
3672,MMAN,-100.2372,25.8656
3673,MMMM,-101.0255,19.8499
3674,MMCG,-107.875,30.3974
3675,MMNL,-99.5705,27.4439
3676,MMOX,-96.7,17.0667
3677,MMPQ,-91.9845,17.5334
3678,MMPG,-100.5167,28.7
3679,MMPA,-97.4608,20.6027
3680,MMPB,-98.1667,19.05
3681,MMPS,-97.0891,15.8769
3682,MMPR,-105.2542,20.6801
3683,MMPE,-113.5196,31.353
3684,MMQT,-100.4,20.5833
3685,MMRX,-98.2285,26.0089
3686,MMIO,-101.0167,25.3764
3687,MMSD,-109.721,23.1518
3688,MMSP,-101.0222,22.2075
3689,MMSM,-99.0164,19.7553
3690,MMTM,-97.8659,22.2964
3691,MMTP,-92.37,14.7943
3692,MMEP,-104.8931,21.4892
3693,MMTJ,-116.9702,32.5411
3694,MMTO,-99.566,19.3371
3695,MMTC,-103.45,25.53
3696,MMTL,-98.3572,20.0842
3697,MMTG,-93.1333,16.75
3698,MMTB,-93.07,16.45
3699,MMPN,-102.0391,19.3967
3700,MMVR,-96.1873,19.1459
3701,MMVA,-92.8174,17.997
3702,MMZC,-102.6869,22.8971
3703,MMZP,-103.465,20.756
3704,MMZH,-101.4605,17.6016
3705,ADG,-84.0773,41.8677
3706,AMN,-84.6879,43.3221
3707,APN,-83.5644,45.0717
3708,ARB,-83.7397,42.224
3709,BAX,-82.9854,43.7802
3710,BTL,-85.2515,42.3073
3711,SJX,-85.5666,45.6923
3712,ACB,-85.1984,44.9886
3713,BEH,-86.4285,42.1286
3714,RQB,-85.5041,43.7226
3715,CAD,-85.4189,44.2753
3716,CFS,-83.4454,43.4588
3717,CVX,-85.2747,45.3047
3718,FPK,-84.8114,42.5745
3719,SLH,-84.5193,45.6537
3720,CIU,-84.47,46.25
3721,OEB,-85.0525,41.9333
3722,P59,-87.875,47.4669
3723,DET,-83.0099,42.4092
3724,ONZ,-83.1615,42.0991
3725,DTW,-83.33,42.23
3726,YIP,-83.5304,42.2379
3727,DRM,-83.7439,46.0093
3728,ESC,-87.0937,45.7227
3729,FNT,-83.7494,42.9667
3730,FKS,-86.2008,44.6252
3731,FFX,-85.9949,43.4393
3732,GLR,-84.7036,45.0135
3733,GRR,-85.52,42.88
3734,GOV,-84.73,44.68
3735,SAW,-87.3954,46.3536
3736,CMX,-88.4891,47.1684
3737,MGN,-84.9134,45.4256
3738,JYM,-84.5858,41.9213
3739,BIV,-86.0967,42.7461
3740,HTL,-84.6711,44.3598
3741,OZW,-83.9822,42.6294
3742,Y70,-85.0606,42.938
3743,IMT,-88.1146,45.8184
3744,IWD,-90.1314,46.5275
3745,JXN,-84.4594,42.2598
3746,AZO,-85.5519,42.2347
3747,DUH,-83.6553,41.7358
3748,LAN,-84.58,42.78
3749,D95,-83.2723,43.0666
3750,LDM,-86.4079,43.9625
3751,MCD,-84.6372,45.865
3752,MBL,-86.2469,44.2725
3753,ISQ,-86.1718,45.9746
3754,P75,-86.23,45.95
3755,RMY,-84.9554,42.2512
3756,TEW,-84.4232,42.5658
3757,MNM,-87.6384,45.1266
3758,IKW,-84.2613,43.6629
3759,TTF,-83.4347,41.9399
3760,MOP,-84.7372,43.6217
3761,P53,-86.6508,46.4119
3762,MKG,-86.2367,43.1711
3763,ERY,-85.4572,46.3111
3764,OSC,-83.3942,44.4515
3765,RNP,-84.1389,42.9929
3766,PLN,-84.7967,45.5709
3767,PTK,-83.4201,42.6655
3768,P58,-82.7931,44.0219
3769,PHN,-82.5289,42.911
3770,PZQ,-83.8129,45.4071
3771,MBS,-84.08,43.53
3772,HYX,-83.8623,43.4334
3773,ANJ,-84.3684,46.4792
3774,MTC,-82.8355,42.6083
3775,LWA,-86.2561,42.3508
3776,IRS,-85.4389,41.8133
3777,HAI,-85.5934,41.9598
3778,TVC,-85.5824,44.7416
3779,VLL,-83.1779,42.5429
3780,Y31,-84.1798,44.2448
3781,AIT,-93.6768,46.5484
3782,AEL,-93.3672,43.6815
3783,AXN,-95.3947,45.8663
3784,AQP,-96.0043,45.2275
3785,AUM,-92.9333,43.6647
3786,BDE,-94.6122,48.7284
3787,BJI,-94.9337,47.5094
3788,BBB,-95.6506,45.3319
3789,FOZ,-93.6502,47.7828
3790,BRD,-94.1308,46.4047
3791,CFE,-93.8433,45.159
3792,CBG,-93.2642,45.5575
3793,CNB,-96.266,44.7295
3794,COQ,-92.5036,46.7011
3795,CQM,-92.6894,47.8219
3796,CDD,-92.483,48.266
3797,CKN,-96.6214,47.8417
3798,DTL,-95.8856,46.8252
3799,TOB,-92.8315,44.018
3800,DLH,-92.1936,46.8421
3801,DYT,-92.0434,46.7219
3802,Y63,-95.992,45.9861
3803,ELO,-91.8371,47.8287
3804,EVM,-92.4981,47.4251
3805,FRM,-94.4156,43.6439
3806,FBL,-93.3108,44.3247
3807,FFM,-96.1567,46.2844
3808,FGN,-94.9028,49.3183
3809,FSE,-95.7735,47.5928
3810,GYL,-94.0812,44.756
3811,GHW,-95.3204,45.6439
3812,GNA,-90.3457,47.7453
3813,CKC,-90.3829,47.8383
3814,GPZ,-93.5097,47.2111
3815,GDB,-95.556,44.7533
3816,HCO,-96.943,48.7527
3817,HIB,-92.839,47.3866
3818,04W,-92.8952,46.0229
3819,HCD,-94.3825,44.8599
3820,INL,-93.3956,48.5595
3821,MJQ,-94.9866,43.65
3822,LJF,-94.5072,45.0971
3823,LXL,-94.3469,45.9492
3824,14Y,-94.8739,45.8983
3825,XVG,-94.2039,46.99
3826,LYV,-96.2158,43.6212
3827,DXX,-96.1779,44.9864
3828,3N8,-95.9281,47.2605
3829,MKT,-93.92,44.22
3830,MGG,-93.9856,45.236
3831,MML,-95.82,44.45
3832,HZX,-93.3098,46.6188
3833,ANE,-93.2102,45.1449
3834,MSP,-93.2313,44.8854
3835,MIC,-93.3511,45.0622
3836,FCM,-93.4607,44.8261
3837,LVN,-93.2273,44.6252
3838,MVE,-95.7102,44.969
3839,JKJ,-96.664,46.8393
3840,MZH,-92.8048,46.4186
3841,JMR,-93.2718,45.8861
3842,MOX,-95.9672,45.566
3843,ULM,-94.5,44.32
3844,OVL,-95.0328,44.7786
3845,ORB,-92.856,48.0159
3846,VVV,-96.4244,45.3057
3847,OWA,-93.2606,44.1233
3848,PKD,-95.07,46.9
3849,PEX,-94.7466,45.3723
3850,PWC,-94.3817,46.7248
3851,PQN,-96.3004,43.9821
3852,FKA,-92.1797,43.6767
3853,PNM,-93.6082,45.5599
3854,RYM,-94.3575,46.0895
3855,RGK,-92.4868,44.5915
3856,RWF,-95.082,44.5469
3857,RST,-92.4916,43.9041
3858,9MN,-92.4831,44.0198
3859,ROX,-95.6971,48.856
3860,ROS,-92.953,45.698
3861,D39,-94.9334,45.7066
3862,BFW,-91.4098,47.2521
3863,DVP,-95.7826,43.9868
3864,SGS,-93.0329,44.8571
3865,SYN,-93.0163,44.4755
3866,SAZ,-94.8066,46.3809
3867,STC,-94.0513,45.5433
3868,JYG,-94.5579,43.9863
3869,STP,-93.06,44.9345
3870,21D,-92.8557,44.9975
3871,TVF,-96.185,48.0657
3872,P61,-90.8231,47.588
3873,TKC,-95.6072,44.2491
3874,TWM,-91.745,47.0492
3875,ADC,-95.211,46.4503
3876,Y49,-94.6453,47.1595
3877,RRT,-95.3483,48.9414
3878,ACQ,-93.5529,44.0735
3879,VWU,-94.5167,48.1539
3880,ETH,-96.5435,45.7805
3881,BDH,-95.1304,45.1177
3882,ILL,-95.0888,45.1157
3883,MWM,-95.1094,43.9134
3884,ONA,-91.7083,44.0772
3885,OTG,-95.5792,43.6551
3886,M40,-88.4897,33.8738
3887,PMU,-89.8929,34.3635
3888,HSA,-89.4546,30.3678
3889,01M,-88.2011,34.4917
3890,1R7,-90.4093,31.6058
3891,CKM,-90.5123,34.2997
3892,RNV,-90.7579,33.7611
3893,0R0,-89.8128,31.297
3894,CBM,-88.4438,33.6438
3895,CRX,-88.6035,34.915
3896,GTR,-88.5914,33.4503
3897,GLH,-90.9856,33.4829
3898,GWO,-90.0847,33.4943
3899,GNF,-89.7982,33.8325
3900,GPT,-89.0701,30.4073
3901,HBG,-89.2529,31.2649
3902,IDL,-90.6789,33.4857
3903,MYT,-89.615,28.2206
3904,HKS,-90.2225,32.3348
3905,JAN,-90.08,32.32
3906,BIX,-88.9244,30.4104
3907,LUL,-89.1728,31.673
3908,MBO,-90.1014,32.4384
3909,MIS,-88.842,29.296
3910,MCB,-90.47,31.18
3911,MEI,-88.7511,32.3348
3912,NMM,-88.5556,32.5521
3913,NJW,-88.8317,32.7962
3914,IKT,-88.2889,28.5208
3915,HEZ,-91.2973,31.6137
3916,OLV,-89.7869,34.9788
3917,UOX,-89.5368,34.3843
3918,PQL,-88.5319,30.4636
3919,MJD,-89.6512,30.4875
3920,PIB,-89.3371,31.4671
3921,M16,-90.4105,32.3045
3922,JVW,-90.4105,32.3045
3923,STF,-88.8486,33.4331
3924,UTA,-90.3467,34.6811
3925,TUP,-88.7711,34.2608
3926,VKS,-90.9282,32.2391
3927,DLP,-89.5472,29.1214
3928,5A6,-89.7302,33.465
3929,VER,-92.6827,38.9467
3930,BBG,-93.2005,36.5321
3931,FWB,-93.4022,36.6985
3932,H21,-92.6912,37.974
3933,OZS,-92.6912,37.974
3934,EZZ,-94.2764,39.7276
3935,CGI,-89.5708,37.2253
3936,CDJ,-93.5792,39.8233
3937,GLY,-93.6842,38.3566
3938,COU,-92.2183,38.8169
3939,FAM,-90.4286,37.761
3940,TBN,-92.1407,37.7416
3941,GVW,-94.5603,38.8439
3942,HAE,-91.4439,39.7252
3943,LRY,-94.3421,38.611
3944,JEF,-92.1561,38.5912
3945,JLN,-94.4952,37.1522
3946,AIZ,-92.5495,38.096
3947,MKC,-94.593,39.123
3948,MCI,-94.7139,39.2976
3949,TKX,-90.0366,36.2259
3950,IRK,-92.5433,40.0972
3951,LBO,-92.6524,37.6483
3952,LXT,-94.3714,38.9597
3953,MAW,-89.9922,36.6005
3954,MHL,-93.2028,39.0955
3955,EVU,-94.915,40.3525
3956,MYJ,-91.8183,39.1575
3957,MBY,-92.4244,39.464
3958,HFJ,-94.0128,36.9062
3959,GPH,-94.3096,39.3325
3960,K02,-89.8621,37.8687
3961,PCD,-89.8651,37.8667
3962,POF,-90.3249,36.7739
3963,DMO,-93.1759,38.7074
3964,SIK,-89.5577,36.9027
3965,SGF,-93.3897,37.2397
3966,SET,-90.43,38.93
3967,STJ,-94.9097,39.7719
3968,STL,-90.3734,38.7524
3969,SUS,-90.6558,38.6572
3970,VIH,-91.77,38.13
3971,RCM,-93.8029,38.7842
3972,RAW,-93.3454,38.3469
3973,FYG,-90.9938,38.5876
3974,UNO,-91.9027,36.8784
3975,SZL,-93.548,38.7303
3976,LUCH,28.2637,45.8438
3977,LUKK,28.931,46.9277
3978,LUBM,28.2128,47.8627
3979,LUBL,27.7815,47.8381
3980,GMAA,-9.5667,30.3833
3981,3U3,-112.8678,46.1531
3982,BHK,-104.2594,46.3476
3983,00U,-107.6604,45.7444
3984,6S0,-109.9736,45.8063
3985,BIL,-108.5422,45.8069
3986,BZN,-111.1608,45.7881
3987,BTM,-112.4975,45.9548
3988,S71,-109.2506,48.5921
3989,CII,-112.1683,47.8283
3990,4U6,-105.5619,47.4186
3991,M46,-106.7093,45.8528
3992,S85,-104.5041,48.1533
3993,CTB,-112.3762,48.6084
3994,38S,-112.7646,46.3867
3995,DLN,-112.5525,45.2554
3996,3DU,-113.15,46.6667
3997,EKS,-111.6486,45.2718
3998,88M,-115.0764,48.9738
3999,1S3,-106.6239,46.2712
4000,79S,-110.6365,47.8451
4001,GGW,-106.6214,48.2138
4002,GDV,-104.8072,47.1387
4003,1GM,-112.1,47.33
4004,MVH,-108.9368,46.8381
4005,GTF,-111.3822,47.4733
4006,HRF,-114.1246,46.2546
4007,6S5,-114.1255,46.2515
4008,HMM,-114.15,46.25
4009,HVR,-109.7633,48.5428
4010,HLN,-111.9636,46.6056
4011,JDN,-106.9475,47.3258
4012,GPI,-114.2636,48.3042
4013,1KM,-109.8,46.45
4014,6S8,-108.7611,45.7031
4015,LWT,-109.4667,47.0492
4016,S59,-115.4902,48.2838
4017,1LM,-109.7333,46.7
4018,LVM,-110.45,45.7
4019,GFA,-111.1873,47.5047
4020,M75,-107.9179,48.3689
4021,MLS,-105.8862,46.428
4022,MSO,-114.0925,46.9208
4023,S34,-114.9071,47.4736
4024,PWD,-104.5232,48.7886
4025,PO1,-105.1621,48.1344
4026,7S0,-114.1001,47.5683
4027,RPX,-108.5434,46.475
4028,9S2,-105.4361,48.8078
4029,SDY,-104.1926,47.7069
4030,8S0,-113.1148,48.6014
4031,THM,-115.2807,47.5735
4032,9S5,-111.5619,45.8827
4033,RVF,-112.3023,45.5354
4034,7S1,-112.3026,45.5338
4035,WYS,-111.1176,44.6884
4036,WEY,-111.1,44.65
4037,7S6,-110.9133,46.5041
4038,OLF,-105.575,48.0945
4039,GMAD,-9.3994,30.3289
4040,GMAA,9.53,30.38
4041,GMTA,-3.8395,35.1771
4042,GMMC,-7.6667,33.5667
4043,GMMD,-6.4,32.3667
4044,GMMB,-7.2215,33.6554
4045,GMFB,-1.95,32.5667
4046,GMMN,-7.59,33.3675
4047,GMMH,-15.9333,23.7167
4048,GMML,-13.2167,27.1667
4049,GMMW,-3.0282,34.9888
4050,GMFK,-4.4,31.9333
4051,GMMI,-9.7833,31.5167
4052,GMFF,-4.975,33.9328
4053,GMAG,-10.0614,29.0169
4054,GMFG,-3.4333,34.2333
4055,GMMP,-6.5947,34.3003
4056,GMMY,-6.5959,34.2989
4057,GMMX,-8.0363,31.6069
4058,GMFM,-5.5228,33.8822
4059,GMMZ,-6.9094,30.939
4060,GMFO,-1.924,34.7872
4061,GMME,-6.7581,34.0461
4062,GMMS,-9.2333,32.2833
4063,GMSL,-6.0547,34.2328
4064,GMTT,-5.9056,35.7264
4065,GMAT,-11.1583,28.4461
4066,GMMO,-8.8275,30.501
4067,GMMT,-7.465,33.5975
4068,GMTN,-5.3317,35.5928
4069,GMAZ,-5.8572,30.2667
4070,FQBR,34.9076,-19.7964
4071,FQCH,33.4667,-19.1167
4072,FQCB,36.5167,-14.8333
4073,FQIN,35.3833,-23.8667
4074,FQLC,35.2333,-13.3
4075,FQMA,32.5726,-25.9208
4076,FQMP,40.3549,-11.3618
4077,FQNC,40.7122,-14.4882
4078,FQNP,39.2818,-15.1056
4079,FQPB,40.5225,-12.9868
4080,FQQL,36.8833,-17.8833
4081,FQTT,33.6402,-16.1048
4082,FQTE,33.5833,-16.1833
4083,FQVL,35.3167,-22.0
4084,FQXA,33.6274,-25.0378
4085,VYMD,95.9779,21.7022
4086,VYNT,96.201,19.6236
4087,FYAN,19.1667,-24.1667
4088,FYAB,19.6331,-26.7761
4089,FYAS,16.3189,-26.6939
4090,FYEN,16.322,-17.483
4091,FYGO,15.05,-23.5667
4092,FYGB,18.9731,-22.5044
4093,FYGF,18.1167,-19.6
4094,FYHN,14.28,-22.12
4095,FYKB,18.75,-28.0
4096,FYKT,18.1114,-26.5398
4097,FYKX,14.9667,-20.3667
4098,FYLZ,15.2429,-26.6874
4099,FYMH,16.9794,-24.7719
4100,FYML,17.9254,-24.6054
4101,FYKM,24.1767,-17.6344
4102,FYMP,24.18,-17.63
4103,FYND,17.6167,-28.75
4104,FYOK,17.468,-20.603
4105,FYOO,15.912,-19.15
4106,FYKG,17.2167,-17.566
4107,FYOM,15.9381,-21.415
4108,FYOA,15.9526,-17.8782
4109,FYOT,19.7333,-24.0167
4110,FYOG,16.4467,-28.5847
4111,FYTN,18.7667,-21.1333
4112,FYOW,16.6608,-20.4347
4113,FYOJ,16.1247,-20.0753
4114,FYRH,17.0667,-23.25
4115,FYRK,14.65,-22.9833
4116,FYRC,14.3717,-17.4206
4117,FYRU,19.7667,-17.9167
4118,FYSF,13.6,-19.1333
4119,FYSM,14.5681,-22.6619
4120,FYTE,13.0,-19.9833
4121,FYTM,17.7325,-19.2619
4122,FYTK,20.4528,-19.585
4123,FYBP,18.0176,-22.7964
4124,FYRN,17.3144,-22.9179
4125,FYOP,17.4902,-23.7652
4126,FYHD,18.3252,-22.9584
4127,FYOH,17.4902,-23.765
4128,FYOY,17.4902,-23.7652
4129,FYBG,18.3252,-22.9583
4130,FYOS,18.3252,-22.958
4131,FYWB,14.6453,-22.9799
4132,FYWE,17.0804,-22.6122
4133,FYWH,17.4703,-22.4811
4134,FYWW,17.1,-22.5667
4135,ANW,-99.993,42.5792
4136,BVN,-98.0558,41.7286
4137,AIA,-102.8,42.0572
4138,AUH,-97.9946,40.8941
4139,BIE,-96.7541,40.3013
4140,BTA,-96.109,41.4148
4141,BBW,-99.6385,41.4366
4142,CDR,-103.0954,42.8376
4143,OLU,-97.3426,41.448
4144,CZD,-100.0042,40.8696
4145,FNB,-95.592,40.0788
4146,FET,-96.52,41.45
4147,GRN,-102.1753,42.806
4148,GRI,-98.3096,40.9675
4149,1HW,-102.8289,41.3251
4150,1CW,-103.6706,41.59
4151,HSI,-98.4279,40.6052
4152,HJH,-97.587,40.1522
4153,HDE,-99.3365,40.4521
4154,IML,-101.6202,40.5103
4155,EAR,-99.0068,40.727
4156,IBM,-103.6774,41.1881
4157,LXN,-99.7759,40.7904
4158,LNK,-96.7647,40.8478
4159,1BW,-103.995,41.5118
4160,MCK,-100.5921,40.2063
4161,MLE,-96.112,41.196
4162,AFK,-95.8657,40.6069
4163,OFK,-97.4351,41.9855
4164,LBF,-100.669,41.1219
4165,OFF,-95.9125,41.1183
4166,OGA,-101.7697,41.1195
4167,OMA,-95.8992,41.3103
4168,ONL,-98.6881,42.4697
4169,ODX,-98.9517,41.6236
4170,PMV,-95.9179,40.9502
4171,BFF,-103.5956,41.874
4172,SNY,-102.9847,41.1014
4173,TQE,-96.1779,41.7635
4174,TIF,-100.569,41.9622
4175,VTN,-100.5489,42.8567
4176,AHQ,-96.5946,41.2406
4177,LCG,-96.9814,42.2419
4178,JYR,-97.6228,40.8968
4179,VNKT,85.3591,27.6966
4180,TNCB,-68.2767,12.133
4181,TNCE,-62.9794,17.4965
4182,TNCM,-63.1089,18.041
4183,TNCC,-68.9598,12.1888
4184,EHAK,3.8103,55.3992
4185,EHAM,4.7902,52.3154
4186,EHMA,5.9417,53.4917
4187,EHHW,6.0422,54.0367
4188,EHDV,2.9358,54.3256
4189,EHDL,5.8722,52.0547
4190,EHKD,4.7811,52.9269
4191,EHEH,5.3769,51.4497
4192,EHSA,3.275,51.9978
4193,EHFZ,4.0122,54.1167
4194,EHFD,4.6961,54.8539
4195,EHGR,4.9353,51.565
4196,EHGG,6.5847,53.1236
4197,EHQE,4.1503,52.9181
4198,EHJA,2.9453,53.8242
4199,EHJR,3.2203,53.2178
4200,EHKV,3.6278,53.2694
4201,EHMG,4.9603,53.6144
4202,EHLW,5.7517,53.2231
4203,EHSC,3.67,51.9258
4204,EHLE,5.5271,52.46
4205,EHBK,5.7619,50.9053
4206,EHPG,3.3347,52.3517
4207,EHRD,4.4441,51.9537
4208,EHVL,4.921,53.24
4209,EHFS,3.5959,51.4413
4210,EHVK,5.7067,51.6583
4211,EHWO,4.3423,51.4479
4212,TMT,-117.1971,39.4643
4213,U31,-117.0833,39.5
4214,BAM,-116.8743,40.599
4215,B23,-116.8667,40.6
4216,BVU,-114.8611,35.9475
4217,P38,-114.5264,37.6122
4218,CXP,-119.7326,39.1923
4219,EKO,-115.786,40.8242
4220,ELY,-114.8453,39.295
4221,05U,-116.0051,39.6042
4222,P68,-116.0056,39.6014
4223,NFL,-118.701,39.4166
4224,HTH,-118.6315,38.5448
4225,HND,-115.1344,35.9729
4226,INS,-115.6734,36.5872
4227,LAS,-115.1522,36.0801
4228,LOL,-118.5701,40.0684
4229,DRA,-116.0278,36.6206
4230,MEV,-119.75,38.9963
4231,LSV,-115.0342,36.2362
4232,VGT,-115.1944,36.2107
4233,RTS,-119.8764,39.6682
4234,RNO,-119.7711,39.4839
4235,TPH,-117.0904,38.0505
4236,BJN,-116.2642,37.6142
4237,9BB,-114.9667,41.1167
4238,AWH,-115.784,41.666
4239,WMC,-117.8072,40.9019
4240,CZBF,-65.7483,47.6292
4241,CZCR,-66.3342,47.99
4242,CERM,-68.3244,47.4167
4243,CYFC,-66.5278,45.8722
4244,CYCX,-66.4367,45.8377
4245,CYQM,-64.6878,46.1039
4246,CWPE,-66.4667,45.0667
4247,CYSJ,-65.8856,45.3181
4248,CYSL,-67.8319,47.1578
4249,CWIY,-67.8167,47.15
4250,CWSS,-67.2528,45.2103
4251,NWWW,166.2206,-22.0167
4252,CWAR,-53.9933,47.2939
4253,CWKW,-64.165,59.985
4254,CWYK,-61.4756,57.1358
4255,CWRA,-53.0764,46.66
4256,CYCA,-57.0419,53.6828
4257,CWCA,-57.035,53.7083
4258,CZUM,-64.0939,53.5578
4259,CYDF,-57.3975,49.2108
4260,CWDA,-56.1128,50.7211
4261,CWXI,-57.1,51.0167
4262,CYQX,-54.5757,48.9457
4263,CYYR,-60.4258,53.3192
4264,CWHO,-60.2167,55.45
4265,CWWU,-52.9803,47.5158
4266,CYFT,-59.1875,55.0772
4267,CYMH,-55.8325,52.3036
4268,CYDP,-61.6803,56.5492
4269,CXRH,-57.8778,49.57
4270,CWZZ,-62.5856,58.3333
4271,CWZN,-55.7947,47.3678
4272,CXSW,-52.7833,47.5167
4273,CYAY,-56.0856,51.3906
4274,CYJT,-58.5639,48.5453
4275,CYYT,-52.7428,47.6222
4276,CXTP,-53.9744,48.5569
4277,CWTU,-58.3578,54.7158
4278,CWDO,-54.8,49.6833
4279,CYWK,-66.8742,52.9272
4280,BML,-71.1786,44.5761
4281,CON,-71.5011,43.1953
4282,AFN,-72.003,42.8051
4283,EEN,-72.27,42.9
4284,LCI,-71.4215,43.5735
4285,LEB,-72.3042,43.6261
4286,MHT,-71.4358,42.9328
4287,MWN,-71.3035,44.2708
4288,ASH,-71.5148,42.7818
4289,PSM,-70.8233,43.0779
4290,1P1,-71.7537,43.7792
4291,DAW,-70.92,43.28
4292,HIE,-71.5445,44.3676
4293,12N,-74.7367,41.0089
4294,ACY,-74.5772,39.4576
4295,BLM,-74.13,40.18
4296,CDW,-74.2831,40.8764
4297,NEL,-74.3536,40.0334
4298,LDJ,-74.2446,40.6174
4299,WRI,-74.5917,40.0156
4300,MIV,-75.0783,39.3661
4301,MMU,-74.4149,40.7994
4302,EWR,-74.1693,40.6827
4303,SMQ,-74.6694,40.6239
4304,VAY,-74.8457,39.9429
4305,FWN,-74.623,41.2002
4306,TEB,-74.0562,40.859
4307,MJX,-74.2924,39.9275
4308,TTN,-74.8159,40.2768
4309,WWD,-74.9083,39.0085
4310,ALM,-105.9906,32.8399
4311,AEG,-106.7952,35.1452
4312,ABQ,-106.6155,35.0419
4313,E80,-106.8337,34.6452
4314,AXX,-105.2899,36.422
4315,ATS,-104.4677,32.8525
4316,BRG,-106.836,34.646
4317,CVS,-103.3222,34.3828
4318,CNM,-104.2633,32.3375
4319,E33,-106.5833,36.9
4320,CAO,-103.1539,36.4486
4321,CQC,-105.6628,35.0028
4322,CVN,-103.0793,34.4251
4323,4CR,-105.68,34.1
4324,DMN,-107.7206,32.2623
4325,5T6,-106.7048,31.881
4326,FMN,-108.2292,36.7436
4327,GUP,-108.7893,35.5111
4328,GNT,-107.9021,35.1673
4329,HBB,-103.2167,32.7667
4330,HOB,-103.217,32.6875
4331,HMN,-106.1085,32.8519
4332,LRU,-106.922,32.2894
4333,LVS,-105.1424,35.6542
4334,LSB,-108.6917,32.3335
4335,LAM,-106.2694,35.8798
4336,M63,-106.15,32.07
4337,4MR,-103.8,34.3
4338,0E0,-106.0095,34.9856
4339,4MY,-106.05,34.9833
4340,RTN,-104.5022,36.7415
4341,ROW,-104.53,33.3
